label,id,filepath,sentence
-1,piece56,phrases/Goldeneye_Statue_17," t_120 v_96 d_whole_0 n_53 v_96 d_whole_0 n_58 v_96 d_whole_0 n_62 v_96 d_whole_0 n_65 v_96 d_half_0 n_77 . , , , , , , , , , , , , , , , t_120 v_96 d_half_0 n_47 v_96 d_half_0 n_59 v_96 d_half_0 n_71 v_96 d_half_0 n_75 v_96 d_half_0 n_78 , , , , , , , , , , v_96 d_eighth_0 n_49 v_96 d_eighth_0 n_61 v_96 d_16th_0 n_71 v_96 d_16th_0 n_75 v_96 d_16th_0 n_78 , v_96 d_16th_0 n_71 v_96 d_16th_0 n_75 v_96 d_16th_0 n_78 , v_96 d_quarter_0 n_51 v_96 d_quarter_0 n_63 v_96 d_eighth_0 n_71 v_96 d_eighth_0 n_75 v_96 d_eighth_0 n_78 , , v_96 d_eighth_0 n_71 v_96 d_eighth_0 n_75 v_96 d_eighth_0 n_78 , , t_94 v_96 d_eighth_0 n_51 v_96 d_eighth_0 n_63 v_96 d_half_0 n_72 v_96 d_half_0 n_75 v_96 d_half_0 n_80 , , v_96 d_eighth_0 n_49 v_96 d_eighth_0 n_61 , , v_96 d_half_0 n_48 v_96 d_half_0 n_60 , , , , , , , , v_96 d_eighth_0 n_49 v_96 d_eighth_0 n_61 v_96 d_16th_0 n_72 v_96 d_16th_0 n_75 v_96 d_16th_0 n_80 , v_96 d_16th_0 n_72 v_96 d_16th_0 n_75 v_96 d_16th_0 n_80 , v_96 d_eighth_0 n_51 v_96 d_eighth_0 n_63 v_96 d_16th_0 n_72 v_96 d_16th_0 n_75 v_96 d_16th_0 n_80 , , t_94 v_96 d_quarter_1 n_53 v_96 d_quarter_1 n_65 v_96 d_half_0 n_74 v_96 d_half_0 n_77 v_96 d_half_0 n_81 , , , , , , v_96 d_eighth_0 n_55 v_96 d_eighth_0 n_67 , , v_96 d_half_0 n_57 v_96 d_half_0 n_69 v_96 d_half_0 n_74 v_96 d_half_0 n_79 v_96 d_half_0 n_83 , , , , , , , ,"
1,piece4,phrases/Final_Fantasy_7_AHighwindtakestotheSkies_10," t_128 v_124 d_eighth_0 n_35 v_124 d_quarter_2 n_75 v_124 d_quarter_2 n_78 v_124 d_quarter_2 n_87 . , v_124 d_16th_0 n_42 v_124 d_16th_0 n_51 v_124 d_16th_0 n_54 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_92 d_eighth_0 n_42 v_92 d_eighth_0 n_51 v_92 d_eighth_0 n_54 , , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_124 d_eighth_0 n_37 v_124 d_eighth_1 n_73 v_124 d_eighth_1 n_76 v_124 d_eighth_1 n_85 , , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_92 d_eighth_0 n_42 v_92 d_eighth_0 n_51 v_92 d_eighth_0 n_54 v_124 d_eighth_1 n_71 v_124 d_eighth_1 n_75 v_124 d_eighth_1 n_83 , , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , t_128 v_124 d_eighth_0 n_39 v_124 d_quarter_2 n_66 v_124 d_quarter_2 n_71 v_124 d_quarter_2 n_78 , , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_92 d_eighth_0 n_42 v_92 d_eighth_0 n_51 v_92 d_eighth_0 n_54 , , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 , v_124 d_eighth_0 n_40 v_108 d_16th_0 n_63 , v_108 d_16th_0 n_64 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 v_108 d_16th_0 n_66 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 v_108 d_16th_0 n_68 , v_92 d_eighth_0 n_42 v_92 d_eighth_0 n_51 v_92 d_eighth_0 n_54 v_108 d_16th_0 n_70 , v_108 d_16th_0 n_71 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 v_108 d_16th_0 n_73 , v_92 d_16th_0 n_42 v_92 d_16th_0 n_51 v_92 d_16th_0 n_54 v_108 d_16th_0 n_75 , t_128 v_124 d_eighth_0 n_42 v_124 d_eighth_0 n_70 v_124 d_eighth_0 n_78 v_124 d_eighth_0 n_82 , , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 v_108 d_16th_0 n_66 v_108 d_16th_0 n_78 , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 v_108 d_16th_0 n_68 v_108 d_16th_0 n_80 , v_92 d_eighth_0 n_37 v_92 d_eighth_0 n_42 v_92 d_eighth_0 n_49 v_108 d_16th_0 n_70 v_108 d_16th_0 n_82 , v_108 d_16th_0 n_71 v_108 d_16th_0 n_83 , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 v_108 d_eighth_0 n_73 v_108 d_eighth_0 n_85 , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 , v_92 d_eighth_0 n_37 v_92 d_eighth_0 n_42 v_92 d_eighth_0 n_49 v_108 d_16th_0 n_61 v_108 d_16th_0 n_73 , v_108 d_16th_0 n_63 v_108 d_16th_0 n_75 , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 v_108 d_16th_0 n_65 v_108 d_16th_0 n_77 , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 v_108 d_16th_0 n_66 v_108 d_16th_0 n_78 , v_124 d_eighth_0 n_37 v_124 d_eighth_0 n_42 v_124 d_eighth_0 n_49 v_124 d_quarter_1 n_70 v_124 d_quarter_1 n_82 , , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 , t_128 v_92 d_eighth_0 n_37 v_92 d_eighth_0 n_42 v_92 d_eighth_0 n_49 , , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 v_108 d_16th_0 n_61 , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 v_108 d_16th_0 n_58 , v_124 d_eighth_0 n_37 v_124 d_eighth_0 n_42 v_124 d_eighth_0 n_49 v_108 d_eighth_0 n_61 , , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 v_124 d_eighth_0 n_54 v_124 d_eighth_0 n_66 , v_92 d_16th_0 n_37 v_92 d_16th_0 n_42 v_92 d_16th_0 n_49 , v_124 d_eighth_0 n_42 v_124 d_eighth_0 n_54 v_124 d_eighth_0 n_58 v_124 d_eighth_0 n_70 , , v_124 d_eighth_0 n_40 v_124 d_eighth_0 n_49 v_124 d_eighth_0 n_52 v_124 d_eighth_0 n_61 , , v_124 d_eighth_0 n_38 v_124 d_eighth_0 n_50 v_124 d_eighth_0 n_54 v_124 d_eighth_0 n_66 , , v_124 d_eighth_0 n_37 v_124 d_eighth_0 n_49 v_124 d_eighth_0 n_58 v_124 d_eighth_0 n_70 , ,"
1,piece43,phrases/Final_Fantasy_7_MiningTown_1," t_60 v_108 d_eighth_0 n_47 . , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 , , v_108 d_16th_0 n_64 , v_108 d_16th_0 n_66 , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 v_108 d_quarter_0 n_67 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 , , v_108 d_eighth_0 n_47 , , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 , , t_60 v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 , , , , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 , v_108 d_16th_0 n_64 , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 v_108 d_16th_0 n_67 , v_108 d_16th_0 n_71 , v_108 d_eighth_0 n_47 v_108 d_16th_0 n_69 , v_108 d_16th_0 n_64 , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 v_108 d_16th_0 n_67 , v_108 d_16th_0 n_71 , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_69 , , v_108 d_16th_0 n_67 , v_108 d_16th_0 n_69 , t_60 v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 v_108 d_quarter_0 n_71 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 , , v_108 d_eighth_0 n_47 , , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 , , v_108 d_16th_0 n_69 , v_108 d_16th_0 n_67 , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 v_108 d_quarter_0 n_66 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 , , t_60 v_108 d_eighth_0 n_47 , , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 , , v_108 d_16th_0 n_64 , v_108 d_16th_0 n_66 , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 v_108 d_quarter_0 n_67 , , v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_59 , , v_108 d_eighth_0 n_47 , , v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_57 , ,"
1,piece91,phrases/Donkey_Kong_Country_2_JibJig_4," t_124 v_108 d_eighth_1 n_59 v_108 d_eighth_1 n_64 v_108 d_eighth_1 n_68 v_108 d_eighth_0 n_80 . , v_108 d_16th_0 n_78 , v_108 d_16th_0 n_80 , v_108 d_half_3 n_57 v_108 d_half_3 n_61 v_108 d_half_3 n_64 v_108 d_half_3 n_81 , , , , , , , , , , , , t_124 , , , , v_108 d_eighth_1 n_59 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_66 , , , , v_108 d_eighth_1 n_59 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_66 v_108 d_16th_0 n_83 , v_108 d_16th_0 n_85 , v_108 d_16th_0 n_86 , , v_108 d_eighth_1 n_54 v_108 d_eighth_1 n_57 v_108 d_eighth_1 n_61 v_108 d_eighth_0 n_85 , , v_108 d_eighth_0 n_81 , , t_124 v_108 d_eighth_1 n_54 v_108 d_eighth_1 n_57 v_108 d_eighth_1 n_61 , v_108 d_eighth_0 n_78 , , , v_108 d_eighth_1 n_59 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_66 , , v_108 d_16th_0 n_83 , , v_108 d_eighth_1 n_59 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_66 v_108 d_16th_0 n_83 , v_108 d_16th_0 n_85 , v_108 d_16th_0 n_86 , , v_108 d_eighth_1 n_54 v_108 d_eighth_1 n_57 v_108 d_eighth_1 n_61 v_108 d_eighth_0 n_85 , , v_108 d_16th_0 n_86 , , t_124 v_108 d_eighth_1 n_54 v_108 d_eighth_1 n_57 v_108 d_eighth_1 n_61 v_108 d_eighth_1 n_85 , , , , v_108 d_eighth_1 n_59 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_66 , , , , v_108 d_eighth_1 n_59 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_66 v_108 d_16th_0 n_83 , v_108 d_16th_0 n_85 , v_108 d_16th_0 n_86 , , v_108 d_eighth_1 n_54 v_108 d_eighth_1 n_57 v_108 d_eighth_1 n_61 v_108 d_eighth_0 n_85 , , v_108 d_eighth_0 n_81 , ,"
-1,piece0,phrases/Final_Fantasy_7_LurkingInTheDarkness_1," t_120 v_108 d_half_3 n_40 v_108 d_half_3 n_64 . , , , , , , , , , , , , , , , t_120 v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_66 , , , , v_108 d_quarter_2 n_46 v_108 d_quarter_2 n_70 , , , , , , , , , , , , t_120 v_108 d_eighth_1 n_48 v_108 d_eighth_1 n_66 v_108 d_eighth_1 n_70 v_108 d_eighth_1 n_75 , , , , v_108 d_eighth_1 n_50 v_108 d_eighth_1 n_68 v_108 d_eighth_1 n_72 v_108 d_eighth_1 n_77 , , , , v_108 d_eighth_1 n_51 v_108 d_eighth_1 n_70 v_108 d_eighth_1 n_73 v_108 d_eighth_1 n_80 , , , , v_108 d_half_3 n_52 v_108 d_breve_3 n_70 v_108 d_whole_4 n_72 v_108 d_whole_4 n_79 , , , , t_120 , , , , , , , , , , , , v_108 d_16th_0 n_58 , v_108 d_16th_0 n_57 , v_108 d_half_1 n_58 , ,"
1,piece31,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_OwlsTheme_4," t_80 v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_67 . , v_108 d_eighth_0 n_56 v_108 d_16th_0 n_65 , v_108 d_16th_0 n_63 , v_108 d_eighth_0 n_46 v_108 d_eighth_1 n_62 , , v_108 d_eighth_0 n_56 , v_108 d_16th_0 n_63 , v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_55 v_108 d_quarter_2 n_63 , , v_108 d_eighth_0 n_58 , , v_108 d_eighth_1 n_51 v_108 d_eighth_1 n_55 , , , , t_80 v_108 d_eighth_0 n_48 v_108 d_eighth_1 n_60 , , v_108 d_eighth_0 n_48 , v_108 d_16th_0 n_59 , v_108 d_eighth_0 n_55 v_108 d_eighth_1 n_60 , , , v_108 d_16th_0 n_59 , v_108 d_eighth_0 n_48 v_108 d_16th_0 n_60 , v_108 d_16th_0 n_62 , v_108 d_eighth_0 n_48 v_108 d_16th_0 n_63 , v_108 d_16th_0 n_65 , v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_67 , , v_108 d_eighth_0 n_60 , , t_80 v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_67 , , v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_72 , , v_108 d_eighth_0 n_58 v_108 d_16th_0 n_70 , v_108 d_16th_0 n_68 , v_108 d_16th_0 n_67 , v_108 d_16th_0 n_65 , v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_63 , , v_108 d_eighth_0 n_50 v_108 d_16th_0 n_62 , v_108 d_16th_0 n_60 , v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_59 , , v_108 d_eighth_0 n_55 , , t_80 v_108 d_eighth_0 n_48 v_108 d_eighth_1 n_60 , , v_108 d_eighth_0 n_48 , v_108 d_16th_0 n_59 , v_108 d_eighth_0 n_55 v_108 d_eighth_1 n_60 , , , v_108 d_16th_0 n_59 , v_108 d_eighth_0 n_48 v_108 d_16th_0 n_60 , v_108 d_16th_0 n_62 , v_108 d_eighth_0 n_48 v_108 d_16th_0 n_63 , v_108 d_16th_0 n_65 , v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_67 , , v_108 d_eighth_0 n_60 , ,"
-1,piece84,phrases/Legend_Of_Zelda_The_Majoras_Mask_ChaseTheme_2," t_89 v_104 d_16th_0 n_53 . v_104 d_16th_0 n_56 , v_104 d_16th_0 n_59 , v_104 d_16th_0 n_62 , v_104 d_16th_0 n_65 , v_104 d_16th_0 n_68 , v_104 d_16th_0 n_53 , v_104 d_16th_0 n_56 , v_104 d_16th_0 n_59 , v_104 d_16th_0 n_62 , v_104 d_16th_0 n_65 , v_104 d_16th_0 n_68 , v_104 d_16th_0 n_54 , v_104 d_16th_0 n_57 , v_104 d_16th_0 n_60 , v_104 d_16th_0 n_63 , t_89 v_104 d_16th_0 n_66 , v_104 d_16th_0 n_69 , v_104 d_16th_0 n_54 , v_104 d_16th_0 n_57 , v_104 d_16th_0 n_60 , v_104 d_16th_0 n_63 , v_104 d_16th_0 n_66 , v_104 d_16th_0 n_69 , v_104 d_16th_0 n_55 v_104 d_16th_0 n_61 v_104 d_16th_0 n_67 , v_104 d_16th_0 n_58 v_104 d_16th_0 n_64 v_104 d_16th_0 n_70 , v_104 d_16th_0 n_61 v_104 d_16th_0 n_67 v_104 d_16th_0 n_73 , v_104 d_16th_0 n_64 v_104 d_16th_0 n_70 v_104 d_16th_0 n_76 , v_104 d_16th_0 n_67 v_104 d_16th_0 n_73 v_104 d_16th_0 n_79 , v_104 d_16th_0 n_70 v_104 d_16th_0 n_76 v_104 d_16th_0 n_82 , v_104 d_16th_0 n_55 v_104 d_16th_0 n_61 v_104 d_16th_0 n_67 , v_104 d_16th_0 n_58 v_104 d_16th_0 n_64 v_104 d_16th_0 n_70 , t_89 v_104 d_16th_0 n_61 v_104 d_16th_0 n_67 v_104 d_16th_0 n_73 , v_104 d_16th_0 n_64 v_104 d_16th_0 n_70 v_104 d_16th_0 n_76 , v_104 d_16th_0 n_67 v_104 d_16th_0 n_73 v_104 d_16th_0 n_79 , v_104 d_16th_0 n_70 v_104 d_16th_0 n_76 v_104 d_16th_0 n_82 , v_104 d_16th_0 n_56 v_104 d_16th_0 n_65 v_104 d_16th_0 n_71 , v_104 d_16th_0 n_59 v_104 d_16th_0 n_68 v_104 d_16th_0 n_74 , v_104 d_16th_0 n_62 v_104 d_16th_0 n_71 v_104 d_16th_0 n_77 , v_104 d_16th_0 n_65 v_104 d_16th_0 n_74 v_104 d_16th_0 n_80 , v_104 d_16th_0 n_68 v_104 d_16th_0 n_77 v_104 d_16th_0 n_83 , v_104 d_16th_0 n_71 v_104 d_16th_0 n_80 v_104 d_16th_0 n_86 , v_104 d_16th_0 n_56 v_104 d_16th_0 n_65 v_104 d_16th_0 n_71 , v_104 d_16th_0 n_59 v_104 d_16th_0 n_68 v_104 d_16th_0 n_74 , v_104 d_16th_0 n_62 v_104 d_16th_0 n_71 v_104 d_16th_0 n_77 , v_104 d_16th_0 n_65 v_104 d_16th_0 n_74 v_104 d_16th_0 n_80 , v_104 d_16th_0 n_68 v_104 d_16th_0 n_77 v_104 d_16th_0 n_83 , v_104 d_16th_0 n_71 v_104 d_16th_0 n_80 v_104 d_16th_0 n_86 , t_89 v_104 d_16th_0 n_58 , v_104 d_16th_0 n_55 , v_104 d_16th_0 n_52 , v_104 d_16th_0 n_58 , v_104 d_16th_0 n_55 , v_104 d_16th_0 n_52 , v_104 d_16th_0 n_58 , v_104 d_16th_0 n_55 , v_104 d_16th_0 n_52 , v_104 d_16th_0 n_58 , v_104 d_16th_0 n_55 , v_104 d_16th_0 n_52 , v_104 d_16th_0 n_58 , v_104 d_16th_0 n_52 , v_104 d_16th_0 n_61 , v_104 d_16th_0 n_55 ,"
-1,piece36,phrases/Final_Fantasy_7_LifeStream_4," t_81 . , , , , , , , v_108 d_whole_0 n_59 v_108 d_whole_0 n_62 v_108 d_whole_0 n_67 , , , , v_108 d_eighth_1 n_83 , , , , t_81 v_108 d_eighth_1 n_84 , , , , v_108 d_eighth_1 n_86 , , , , v_108 d_eighth_1 n_83 , , , , v_108 d_eighth_1 n_79 , , , , t_81 v_108 d_half_0 n_57 v_108 d_half_0 n_60 v_108 d_half_0 n_67 , , , , , , , , , , , , v_108 d_half_0 n_57 v_108 d_half_0 n_60 v_108 d_half_0 n_65 v_108 d_eighth_1 n_77 , , , ,"
1,piece1,phrases/Legend_Of_Zelda_The_Majoras_Mask_TheMayorsOffice_0,"t_120 v_68 d_eighth_0 n_51 v_68 d_eighth_0 n_60 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_67 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_67 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_67 , , t_120 v_68 d_eighth_0 n_51 v_68 d_eighth_0 n_60 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_50 v_64 d_eighth_0 n_55 , , v_64 d_quarter_0 n_50 v_64 d_quarter_0 n_55 , , , , t_113 v_68 d_eighth_0 n_51 v_68 d_eighth_0 n_60 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_55 v_64 d_eighth_0 n_63 , , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_59 v_64 d_eighth_0 n_67 , , v_64 d_eighth_0 n_59 v_64 d_eighth_0 n_67 , , v_64 d_eighth_0 n_59 v_64 d_eighth_0 n_67 , , t_120 v_68 d_quarter_0 n_55 v_68 d_eighth_0 n_63 , , v_64 d_eighth_0 n_60 , , v_64 d_eighth_0 n_53 v_64 d_eighth_0 n_62 , , v_64 d_eighth_0 n_59 , , v_64 d_quarter_0 n_55 v_64 d_half_0 n_60 , , , , , , , ,"
1,piece44,phrases/Final_Fantasy_7_AerithsTheme_7," t_80 v_108 d_quarter_2 n_43 v_108 d_quarter_2 n_57 v_108 d_quarter_2 n_59 v_108 d_quarter_2 n_62 v_108 d_quarter_2 n_67 . , , , , , , , v_108 d_eighth_1 n_47 v_108 d_eighth_1 n_59 v_108 d_eighth_0 n_79 v_108 d_eighth_0 n_83 , , v_108 d_eighth_0 n_78 v_108 d_eighth_0 n_81 , , v_108 d_eighth_1 n_49 v_108 d_eighth_1 n_61 v_108 d_eighth_0 n_74 v_108 d_eighth_0 n_78 , , v_108 d_eighth_0 n_76 v_108 d_eighth_0 n_79 , , t_80 v_108 d_whole_0 n_50 v_108 d_whole_0 n_57 v_108 d_whole_0 n_74 v_108 d_whole_0 n_78 , , , , , , , , , , , , , , , , t_80 , , , , v_108 d_eighth_1 n_74 , , , , v_108 d_eighth_1 n_73 , , , , v_108 d_eighth_1 n_71 , , , , t_80 v_108 d_quarter_0 n_69 , , , , , , v_108 d_eighth_0 n_64 , , v_108 d_quarter_0 n_64 , , , , , , v_108 d_16th_0 n_64 , v_108 d_16th_0 n_66 ,"
1,piece70,phrases/BanjoKazooie_Ending_8," t_108 v_68 d_quarter_0 n_36 . , , , , , , v_64 d_16th_0 n_39 , v_64 d_quarter_0 n_40 , , , , v_64 d_quarter_0 n_43 , , , , t_108 , , , v_64 d_quarter_0 n_40 , , , , v_64 d_16th_0 n_39 , v_64 d_quarter_0 n_40 , , , , v_64 d_quarter_0 n_43 , , , , t_108 v_68 d_quarter_0 n_41 , , , , , , , v_64 d_16th_0 n_42 , v_64 d_quarter_0 n_33 , , , , v_64 d_quarter_0 n_36 , , , , t_108 , , , v_64 d_quarter_0 n_43 , , , , v_64 d_16th_0 n_43 , v_64 d_quarter_0 n_35 , , , , v_64 d_quarter_0 n_38 , , , ,"
-1,piece42,phrases/Super_Mario_64_KoopasTheme_8," t_108 v_108 d_eighth_1 n_38 v_108 d_eighth_1 n_43 . , , , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_45 , , v_108 d_eighth_0 n_33 v_108 d_eighth_0 n_38 , , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_45 , , v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_50 , , v_108 d_eighth_0 n_33 v_108 d_eighth_0 n_38 , , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_45 , , t_108 v_108 d_eighth_0 n_44 v_108 d_eighth_0 n_49 , , v_108 d_eighth_0 n_33 v_108 d_eighth_0 n_38 , , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_45 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_48 , , v_108 d_eighth_0 n_33 v_108 d_eighth_0 n_38 , , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_45 , , v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_48 , , v_108 d_eighth_0 n_42 v_108 d_eighth_0 n_47 , , t_108 v_108 d_eighth_1 n_38 v_108 d_eighth_1 n_43 , , , , v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_45 , , v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_45 , , v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_50 , , v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_57 , , v_108 d_eighth_0 n_38 v_108 d_half_0 n_51 v_108 d_half_0 n_56 , , v_108 d_eighth_0 n_38 , , t_108 v_108 d_eighth_0 n_38 , , v_108 d_eighth_0 n_38 , , v_108 d_eighth_0 n_38 , , v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_40 v_108 d_eighth_0 n_45 , , v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_50 , , v_108 d_eighth_0 n_38 v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_55 , , v_108 d_eighth_0 n_38 v_108 d_half_0 n_48 v_108 d_half_0 n_53 , , v_108 d_eighth_0 n_38 , ,"
-1,piece18,phrases/Goldeneye_FacilityX_3," t_139 v_96 d_half_0 n_43 v_96 d_half_0 n_48 v_96 d_half_0 n_55 v_96 d_eighth_0 n_60 . , v_96 d_16th_0 n_62 , v_96 d_16th_0 n_62 , v_96 d_eighth_0 n_62 , , v_96 d_eighth_0 n_62 , , v_96 d_half_0 n_44 v_96 d_half_0 n_48 v_96 d_half_0 n_56 , , v_96 d_16th_0 n_60 , v_96 d_16th_0 n_60 , v_96 d_eighth_0 n_60 , , v_96 d_eighth_0 n_60 , , t_139 v_96 d_half_0 n_45 v_96 d_half_0 n_48 v_96 d_half_0 n_57 v_96 d_eighth_0 n_60 , , v_96 d_16th_0 n_63 , v_96 d_16th_0 n_63 , v_96 d_eighth_0 n_63 , , v_96 d_eighth_0 n_63 , , v_96 d_half_0 n_44 v_96 d_half_0 n_48 v_96 d_half_0 n_56 , , v_96 d_16th_0 n_62 , v_96 d_16th_0 n_62 , v_96 d_eighth_0 n_62 , , v_96 d_eighth_0 n_62 , , t_139 v_96 d_half_0 n_43 v_96 d_half_0 n_48 v_96 d_half_0 n_55 v_96 d_quarter_1 n_75 , , , , , , v_96 d_quarter_1 n_74 , , v_96 d_half_0 n_44 v_96 d_half_0 n_48 v_96 d_half_0 n_56 , , , , v_96 d_quarter_0 n_72 , , , , t_139 v_96 d_half_0 n_45 v_96 d_half_0 n_48 v_96 d_half_0 n_57 v_96 d_whole_0 n_79 , , , , , , , , v_96 d_half_0 n_44 v_96 d_half_0 n_48 v_96 d_half_0 n_56 , , , , , , , ,"
