valence,arousal,id,part,repeat,filepath
1,1,piece_178,36,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_36.mid
1,1,piece_178,40,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_40.mid
1,1,piece_178,44,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_44.mid
1,1,piece_178,48,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_48.mid
1,1,piece_178,52,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_52.mid
1,1,piece_178,56,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_56.mid
1,1,piece_178,60,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_60.mid
1,1,piece_178,64,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_64.mid
1,1,piece_178,68,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_68.mid
1,1,piece_178,72,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_72.mid
1,1,piece_178,76,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_76.mid
1,1,piece_178,80,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_80.mid
1,1,piece_178,84,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_84.mid
1,1,piece_178,88,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_88.mid
1,1,piece_178,92,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_92.mid
1,1,piece_178,96,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_96.mid
1,1,piece_178,100,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_100.mid
1,1,piece_178,104,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_104.mid
1,1,piece_178,108,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_108.mid
1,1,piece_178,112,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_112.mid
1,1,piece_178,116,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_116.mid
1,1,piece_178,120,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_120.mid
1,1,piece_178,124,-1,../phrases/Chrono_SNES_Chrono Trigger_Chrono Trigger_124.mid
1,0,piece_180,0,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_0.mid
1,0,piece_180,4,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_4.mid
1,0,piece_180,8,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_8.mid
1,0,piece_180,12,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_12.mid
1,0,piece_180,16,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_16.mid
1,0,piece_180,20,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_20.mid
1,0,piece_180,24,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_24.mid
1,0,piece_180,28,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_28.mid
1,0,piece_180,32,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_32.mid
1,0,piece_180,36,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_36.mid
1,0,piece_180,40,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_40.mid
1,0,piece_180,44,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_44.mid
1,0,piece_180,48,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_48.mid
1,0,piece_180,52,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_52.mid
1,0,piece_180,56,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_56.mid
1,0,piece_180,60,-1,../phrases/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_60.mid
0,0,piece_181,0,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_0.mid
0,0,piece_181,4,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_4.mid
0,0,piece_181,8,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_8.mid
0,0,piece_181,12,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_12.mid
0,0,piece_181,16,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_16.mid
0,0,piece_181,20,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_20.mid
0,0,piece_181,24,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_24.mid
0,0,piece_181,28,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_28.mid
0,0,piece_181,32,-1,../phrases/Other_PC_Aion Tower of Eternity_The Still Sad World_32.mid
0,1,piece_182,0,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_0.mid
0,1,piece_182,4,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_4.mid
0,1,piece_182,8,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_8.mid
0,1,piece_182,12,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_12.mid
0,1,piece_182,16,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_16.mid
0,1,piece_182,20,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_20.mid
0,1,piece_182,24,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_24.mid
0,1,piece_182,28,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_28.mid
0,1,piece_182,32,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_32.mid
1,0,piece_183,0,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Serenade of Water_0.mid
1,0,piece_183,4,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Serenade of Water_4.mid
1,1,piece_184,0,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_0.mid
1,1,piece_184,4,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_4.mid
1,1,piece_184,8,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_8.mid
1,1,piece_184,12,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_12.mid
1,1,piece_184,16,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_16.mid
1,1,piece_184,20,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_20.mid
1,1,piece_184,24,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_24.mid
1,1,piece_184,28,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_28.mid
1,1,piece_184,32,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_32.mid
1,1,piece_184,36,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_36.mid
1,1,piece_184,40,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_40.mid
1,1,piece_184,44,-1,../phrases/Super Mario_N64_Super Mario 64_Cool Cool Mountain_44.mid
1,0,piece_186,0,-1,../phrases/Mana_SNES_Secret of Mana_Close Your Eye lids_0.mid
1,0,piece_186,4,-1,../phrases/Mana_SNES_Secret of Mana_Close Your Eye lids_4.mid
1,0,piece_186,8,-1,../phrases/Mana_SNES_Secret of Mana_Close Your Eye lids_8.mid
1,0,piece_186,12,-1,../phrases/Mana_SNES_Secret of Mana_Close Your Eye lids_12.mid
1,0,piece_186,16,-1,../phrases/Mana_SNES_Secret of Mana_Close Your Eye lids_16.mid
1,0,piece_186,20,-1,../phrases/Mana_SNES_Secret of Mana_Close Your Eye lids_20.mid
1,0,piece_187,0,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House_0.mid
1,0,piece_187,4,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House_4.mid
1,0,piece_187,8,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House_8.mid
1,0,piece_187,12,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House_12.mid
1,0,piece_187,16,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House_16.mid
1,0,piece_187,20,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House_20.mid
1,0,piece_187,24,-1,../phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Links House_24.mid
1,1,piece_188,0,-1,../phrases/Dragon Quest_NES_Dragon Quest_Title Screen_0.mid
1,1,piece_188,4,-1,../phrases/Dragon Quest_NES_Dragon Quest_Title Screen_4.mid
1,1,piece_188,8,-1,../phrases/Dragon Quest_NES_Dragon Quest_Title Screen_8.mid
1,1,piece_188,12,-1,../phrases/Dragon Quest_NES_Dragon Quest_Title Screen_12.mid
1,1,piece_188,16,-1,../phrases/Dragon Quest_NES_Dragon Quest_Title Screen_16.mid
1,1,piece_188,20,-1,../phrases/Dragon Quest_NES_Dragon Quest_Title Screen_20.mid
1,1,piece_190,0,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_0.mid
1,1,piece_190,4,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_4.mid
1,1,piece_190,8,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_8.mid
1,1,piece_190,12,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_12.mid
1,1,piece_190,16,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_16.mid
1,1,piece_190,20,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_20.mid
1,1,piece_190,24,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_24.mid
1,1,piece_190,28,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_28.mid
1,1,piece_190,32,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_32.mid
1,1,piece_190,36,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_36.mid
1,1,piece_190,40,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_40.mid
1,1,piece_190,44,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_44.mid
1,1,piece_190,48,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_48.mid
1,1,piece_190,52,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_52.mid
1,1,piece_190,56,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_56.mid
1,1,piece_190,60,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_60.mid
1,1,piece_190,64,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_Ahead On Our Way Remix_64.mid
1,0,piece_192,0,-1,../phrases/Dragon Quest_NES_Dragon Quest_Overworld Theme_0.mid
1,0,piece_192,4,-1,../phrases/Dragon Quest_NES_Dragon Quest_Overworld Theme_4.mid
1,0,piece_192,8,-1,../phrases/Dragon Quest_NES_Dragon Quest_Overworld Theme_8.mid
1,0,piece_192,12,-1,../phrases/Dragon Quest_NES_Dragon Quest_Overworld Theme_12.mid
1,0,piece_193,0,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_0.mid
1,0,piece_193,4,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_4.mid
1,0,piece_193,8,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_8.mid
1,0,piece_193,24,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_24.mid
1,0,piece_193,28,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_28.mid
1,0,piece_193,32,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_32.mid
1,0,piece_193,36,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_36.mid
1,0,piece_193,40,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_40.mid
1,0,piece_193,44,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_44.mid
1,0,piece_193,48,-1,../phrases/Mana_SNES_Secret of Mana_Spirit of the Night_48.mid
1,1,piece_196,0,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_0.mid
1,1,piece_196,4,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_4.mid
1,1,piece_196,8,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_8.mid
1,1,piece_196,12,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_12.mid
1,1,piece_196,16,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_16.mid
1,1,piece_196,20,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_20.mid
1,1,piece_196,24,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_24.mid
1,1,piece_196,28,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_28.mid
1,1,piece_196,32,-1,../phrases/Indiana Jones_PC_Indiana Jones and the Last Crusade_Zeppelin_32.mid
0,0,piece_198,0,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_0.mid
0,0,piece_198,4,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_4.mid
0,0,piece_198,8,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_8.mid
0,0,piece_198,12,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_12.mid
0,0,piece_198,16,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_16.mid
0,0,piece_198,20,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_20.mid
0,0,piece_198,24,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_24.mid
0,0,piece_198,28,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_28.mid
0,0,piece_198,40,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_40.mid
0,0,piece_198,44,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_44.mid
0,0,piece_198,48,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_48.mid
0,0,piece_198,52,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_52.mid
0,0,piece_198,60,-1,../phrases/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_60.mid
0,1,piece_199,0,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_0.mid
0,1,piece_199,4,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_4.mid
0,1,piece_199,8,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_8.mid
0,1,piece_199,12,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_12.mid
0,1,piece_199,16,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_16.mid
0,1,piece_199,20,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_20.mid
0,1,piece_199,24,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_24.mid
0,1,piece_199,28,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_28.mid
0,1,piece_199,32,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_32.mid
0,1,piece_199,36,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_36.mid
0,1,piece_199,40,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_40.mid
0,1,piece_199,44,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_44.mid
0,1,piece_199,48,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_48.mid
0,1,piece_199,52,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_52.mid
0,1,piece_199,56,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_56.mid
0,1,piece_199,60,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_60.mid
0,1,piece_199,64,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_64.mid
0,1,piece_199,68,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_68.mid
0,1,piece_199,72,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_72.mid
0,1,piece_199,76,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_76.mid
0,1,piece_199,80,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_80.mid
0,1,piece_199,84,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_84.mid
0,1,piece_199,88,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_88.mid
0,1,piece_199,92,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_92.mid
0,1,piece_199,96,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_96.mid
0,1,piece_199,100,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_100.mid
0,1,piece_199,104,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_104.mid
0,1,piece_199,108,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_108.mid
0,1,piece_199,112,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_112.mid
0,1,piece_199,116,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_116.mid
1,1,piece_199,0,-1,../phrases/Final Fantasy_PS1_Final Fantasy VII_One Winged Angel_0.mid
